"id_odsp","link_odsp","adv_stats","date","league","season","country","ht","at","fthg","ftag","odd_h","odd_d","odd_a","odd_over","odd_under","odd_bts","odd_bts_n"
"db61ANQI/","/soccer/italy/serie-a-2012-2013/parma-fiorentina-db61ANQI/",TRUE,2012-09-22,"I1","2013","italy","Parma","Fiorentina",1,1,2.76,3.32,2.96,NA,NA,NA,NA
"EZhbAQEg/","/soccer/england/premier-league-2012-2013/southampton-aston-villa-EZhbAQEg/",FALSE,2012-09-22,"E0","2013","england","Southampton","Aston Villa",4,1,2.36,3.55,3.5,NA,NA,NA,NA
"hhbfMrO2/","/soccer/germany/bundesliga-2012-2013/wolfsburg-greuther-furth-hhbfMrO2/",TRUE,2012-09-22,"D1","2013","germany","VfL Wolfsburg","SpVgg Greuther Furth",1,1,1.97,3.7,4.42,NA,NA,NA,NA
"KKuvNXzL/","/soccer/france/ligue-1-2012-2013/toulouse-rennes-KKuvNXzL/",TRUE,2012-09-22,"F1","2013","france","Toulouse","Stade Rennes",2,2,2.2,3.33,4.12,NA,NA,NA,NA
"lY2gCqd6/","/soccer/italy/serie-a-2012-2013/juventus-chievo-lY2gCqd6/",TRUE,2012-09-22,"I1","2013","italy","Juventus","Chievo Verona",2,0,1.4,5.4,12,NA,NA,NA,NA
"MT3VDKVr/","/soccer/germany/bundesliga-2012-2013/hamburger-dortmund-MT3VDKVr/",TRUE,2012-09-22,"D1","2013","germany","Hamburg SV","Borussia Dortmund",3,2,7.2,4.76,1.57,NA,NA,NA,NA
"nmi684q6/","/soccer/england/premier-league-2012-2013/west-brom-reading-nmi684q6/",FALSE,2012-09-22,"E0","2013","england","West Brom","Reading",1,0,1.7,4.2,6.1,NA,NA,NA,NA
"nP8JH8MJ/","/soccer/england/premier-league-2012-2013/chelsea-stoke-city-nP8JH8MJ/",FALSE,2012-09-22,"E0","2013","england","Chelsea","Stoke City",1,0,1.42,5.09,10.01,NA,NA,NA,NA
"p8C3I0NR/","/soccer/germany/bundesliga-2012-2013/mainz-augsburg-p8C3I0NR/",TRUE,2012-09-22,"D1","2013","germany","Mainz","FC Augsburg",2,0,2,3.6,4.4,NA,NA,NA,NA
"pY997ObC/","/soccer/england/premier-league-2012-2013/west-ham-sunderland-pY997ObC/",FALSE,2012-09-22,"E0","2013","england","West Ham","Sunderland",1,1,2.08,3.55,4.16,NA,NA,NA,NA
"Qo68buWe/","/soccer/germany/bundesliga-2012-2013/schalke-bayern-munich-Qo68buWe/",TRUE,2012-09-22,"D1","2013","germany","Schalke 04","Bayern Munich",0,2,3.46,3.75,2.25,NA,NA,NA,NA
"QwYjA0M8/","/soccer/spain/primera-division-2012-2013/barcelona-granada-cf-QwYjA0M8/",TRUE,2012-09-22,"SP1","2013","spain","Barcelona","Granada",2,0,1.12,11.69,36,NA,NA,NA,NA
"SdaE6rEI/","/soccer/england/premier-league-2012-2013/wigan-fulham-SdaE6rEI/",FALSE,2012-09-22,"E0","2013","england","Wigan","Fulham",1,2,2.45,3.45,3.25,NA,NA,NA,NA
"vsGPguxS/","/soccer/spain/primera-division-2012-2013/betis-espanyol-vsGPguxS/",TRUE,2012-09-22,"SP1","2013","spain","Real Betis","Espanyol",1,0,1.85,3.9,5.09,NA,NA,NA,NA
"Wb3m0AT7/","/soccer/france/ligue-1-2012-2013/bastia-paris-sg-Wb3m0AT7/",TRUE,2012-09-22,"F1","2013","france","Bastia","Paris Saint-Germain",0,4,5.9,3.75,1.8,NA,NA,NA,NA
"Wvi0mwFe/","/soccer/spain/primera-division-2012-2013/zaragoza-osasuna-Wvi0mwFe/",TRUE,2012-09-22,"SP1","2013","spain","Real Zaragoza","Osasuna",3,1,2.42,3.35,3.45,NA,NA,NA,NA
"xdjZNDLE/","/soccer/france/ligue-1-2012-2013/reims-nancy-xdjZNDLE/",TRUE,2012-09-22,"F1","2013","france","Stade de Reims","AS Nancy Lorraine",2,0,2.4,3.27,3.6,NA,NA,NA,NA
"0SCNGSyQ/","/soccer/england/premier-league-2012-2013/liverpool-manchester-united-0SCNGSyQ/",FALSE,2012-09-23,"E0","2013","england","Liverpool","Manchester Utd",1,2,2.78,3.3,2.98,NA,NA,NA,NA
"2y7cB3BC/","/soccer/italy/serie-a-2012-2013/lazio-genoa-2y7cB3BC/",TRUE,2012-09-23,"I1","2013","italy","Lazio","Genoa",0,1,1.7,4.05,6.1,NA,NA,NA,NA
"69DlDPt0/","/soccer/italy/serie-a-2012-2013/inter-siena-69DlDPt0/",TRUE,2012-09-23,"I1","2013","italy","Internazionale","Siena",0,2,1.57,4.24,8.6,NA,NA,NA,NA
"AVk4ncU1/","/soccer/spain/primera-division-2012-2013/mallorca-valencia-AVk4ncU1/",TRUE,2012-09-23,"SP1","2013","spain","Mallorca","Valencia",2,0,3,3.51,2.58,NA,NA,NA,NA
"dbbgB6am/","/soccer/england/premier-league-2012-2013/newcastle-utd-norwich-dbbgB6am/",FALSE,2012-09-23,"E0","2013","england","Newcastle","Norwich City",1,0,1.78,4.09,5.24,NA,NA,NA,NA
"dtBz3Cqk/","/soccer/france/ligue-1-2012-2013/bordeaux-ac-ajaccio-dtBz3Cqk/",TRUE,2012-09-23,"F1","2013","france","Bordeaux","AC Ajaccio",2,2,1.55,4.2,8.8,NA,NA,NA,NA
"EBY9K7lQ/","/soccer/italy/serie-a-2012-2013/atalanta-palermo-EBY9K7lQ/",TRUE,2012-09-23,"I1","2013","italy","Atalanta","Palermo",1,0,1.85,3.81,5.3,NA,NA,NA,NA
"h84q1jE1/","/soccer/france/ligue-1-2012-2013/marseille-evian-tg-h84q1jE1/",TRUE,2012-09-23,"F1","2013","france","Marseille","Evian Thonon Gaillard",1,0,1.47,4.9,9.66,NA,NA,NA,NA
"hQi29pUa/","/soccer/england/premier-league-2012-2013/tottenham-qpr-hQi29pUa/",FALSE,2012-09-23,"E0","2013","england","Tottenham","QPR",2,1,1.53,4.55,7.6,NA,NA,NA,NA
"I7akCnps/","/soccer/england/premier-league-2012-2013/manchester-city-arsenal-I7akCnps/",FALSE,2012-09-23,"E0","2013","england","Manchester City","Arsenal",1,1,1.8,4.09,5,NA,NA,NA,NA
"joDaJt8L/","/soccer/germany/bundesliga-2012-2013/hoffenheim-hannover-joDaJt8L/",TRUE,2012-09-23,"D1","2013","germany","TSG Hoffenheim","Hannover 96",3,1,2.84,3.8,2.64,NA,NA,NA,NA
"KhBxGRds/","/soccer/italy/serie-a-2012-2013/bologna-pescara-KhBxGRds/",TRUE,2012-09-23,"I1","2013","italy","Bologna","US Pescara",1,1,1.88,3.69,5.09,NA,NA,NA,NA
"OEidlJak/","/soccer/spain/primera-division-2012-2013/levante-real-sociedad-OEidlJak/",TRUE,2012-09-23,"SP1","2013","spain","Levante","Real Sociedad",2,1,2.6,3.35,3.1,NA,NA,NA,NA
"pOhhkapq/","/soccer/spain/primera-division-2012-2013/ath-bilbao-malaga-pOhhkapq/",TRUE,2012-09-23,"SP1","2013","spain","Athletic Bilbao","Malaga",0,0,2.67,3.5,3,NA,NA,NA,NA
"QwCLfLML/","/soccer/spain/primera-division-2012-2013/atl-madrid-valladolid-QwCLfLML/",TRUE,2012-09-23,"SP1","2013","spain","Atletico Madrid","Real Valladolid",2,1,1.43,5.09,9.5,NA,NA,NA,NA
"SIEpE5Rg/","/soccer/italy/serie-a-2012-2013/catania-napoli-SIEpE5Rg/",TRUE,2012-09-23,"I1","2013","italy","Catania","Napoli",0,0,3.5,3.55,2.31,NA,NA,NA,NA
"vkACcao2/","/soccer/germany/bundesliga-2012-2013/bayer-leverkusen-b-monchengladbach-vkACcao2/",TRUE,2012-09-23,"D1","2013","germany","Bayer Leverkusen","Borussia Monchengladbach",1,1,2.27,3.55,3.85,NA,NA,NA,NA
"WrcbL2w9/","/soccer/germany/bundesliga-2012-2013/werder-bremen-vfb-stuttgart-WrcbL2w9/",TRUE,2012-09-23,"D1","2013","germany","Werder Bremen","VfB Stuttgart",2,2,2.11,3.75,3.8,NA,NA,NA,NA
"YNqrMijR/","/soccer/france/ligue-1-2012-2013/lille-lyon-YNqrMijR/",TRUE,2012-09-23,"F1","2013","france","Lille","Lyon",1,1,2.2,3.5,3.86,NA,NA,NA,NA
"YNTUheeo/","/soccer/italy/serie-a-2012-2013/sampdoria-torino-YNTUheeo/",TRUE,2012-09-23,"I1","2013","italy","Sampdoria","Torino",1,1,2.4,3.23,3.65,NA,NA,NA,NA
"zqM31mao/","/soccer/italy/serie-a-2012-2013/udinese-ac-milan-zqM31mao/",TRUE,2012-09-23,"I1","2013","italy","Udinese","AC Milan",2,1,3.36,3.35,2.48,NA,NA,NA,NA
"biWb8viL/","/soccer/spain/primera-division-2012-2013/rayo-vallecano-real-madrid-biWb8viL/",TRUE,2012-09-24,"SP1","2013","spain","Rayo Vallecano","Real Madrid",0,2,13,6.5,1.32,NA,NA,NA,NA
"K0Xf9KyF/","/soccer/spain/primera-division-2012-2013/dep-la-coruna-sevilla-K0Xf9KyF/",TRUE,2012-09-24,"SP1","2013","spain","Deportivo La Coruna","Sevilla",0,2,2.88,3.6,2.62,NA,NA,NA,NA
"CIdrBIF1/","/soccer/germany/bundesliga-2012-2013/schalke-mainz-CIdrBIF1/",TRUE,2012-09-25,"D1","2013","germany","Schalke 04","Mainz",3,0,1.58,4.4,7.4,NA,NA,NA,NA
"ID8EDBy0/","/soccer/germany/bundesliga-2012-2013/eintracht-frankfurt-dortmund-ID8EDBy0/",TRUE,2012-09-25,"D1","2013","germany","Eintracht Frankfurt","Borussia Dortmund",3,3,5.2,4,1.81,NA,NA,NA,NA
"MaOFboq4/","/soccer/italy/serie-a-2012-2013/fiorentina-juventus-MaOFboq4/",TRUE,2012-09-25,"I1","2013","italy","Fiorentina","Juventus",0,0,4.15,3.3,2.2,NA,NA,NA,NA
"rqhvCb0e/","/soccer/germany/bundesliga-2012-2013/bayern-munich-wolfsburg-rqhvCb0e/",TRUE,2012-09-25,"D1","2013","germany","Bayern Munich","VfL Wolfsburg",3,0,1.2,8.6,19.3,NA,NA,NA,NA
"vN9AEiMg/","/soccer/germany/bundesliga-2012-2013/greuther-furth-dusseldorf-vN9AEiMg/",TRUE,2012-09-25,"D1","2013","germany","SpVgg Greuther Furth","Fortuna Dusseldorf",0,2,2.2,3.4,3.94,NA,NA,NA,NA
"4ODKc5bA/","/soccer/italy/serie-a-2012-2013/genoa-parma-4ODKc5bA/",TRUE,2012-09-26,"I1","2013","italy","Genoa","Parma",1,1,2.54,3.25,3.45,NA,NA,NA,NA
"8AapEQri/","/soccer/italy/serie-a-2012-2013/torino-udinese-8AapEQri/",TRUE,2012-09-26,"I1","2013","italy","Torino","Udinese",0,0,2.25,3.37,3.82,NA,NA,NA,NA
"8dKBaRTc/","/soccer/italy/serie-a-2012-2013/chievo-inter-8dKBaRTc/",TRUE,2012-09-26,"I1","2013","italy","Chievo Verona","Internazionale",0,2,3.85,3.3,2.38,NA,NA,NA,NA
"ClHSeqTM/","/soccer/italy/serie-a-2012-2013/napoli-lazio-ClHSeqTM/",TRUE,2012-09-26,"I1","2013","italy","Napoli","Lazio",3,0,2.04,3.56,4.33,NA,NA,NA,NA
"dMhajNjp/","/soccer/italy/serie-a-2012-2013/as-roma-sampdoria-dMhajNjp/",TRUE,2012-09-26,"I1","2013","italy","AS Roma","Sampdoria",1,1,1.58,4.7,6.7,NA,NA,NA,NA
"EZK707Ei/","/soccer/italy/serie-a-2012-2013/catania-atalanta-EZK707Ei/",TRUE,2012-09-26,"I1","2013","italy","Catania","Atalanta",2,1,2.22,3.25,4.09,NA,NA,NA,NA
"G6Z4br6a/","/soccer/spain/primera-division-2012-2013/betis-atl-madrid-G6Z4br6a/",TRUE,2012-09-26,"SP1","2013","spain","Real Betis","Atletico Madrid",2,4,3.7,3.65,2.18,NA,NA,NA,NA
"hEZUYL78/","/soccer/germany/bundesliga-2012-2013/vfb-stuttgart-hoffenheim-hEZUYL78/",TRUE,2012-09-26,"D1","2013","germany","VfB Stuttgart","TSG Hoffenheim",0,3,1.72,4.4,5.3,NA,NA,NA,NA
"j9enAxV7/","/soccer/germany/bundesliga-2012-2013/b-monchengladbach-hamburger-j9enAxV7/",TRUE,2012-09-26,"D1","2013","germany","Borussia Monchengladbach","Hamburg SV",2,2,1.83,4.09,4.7,NA,NA,NA,NA
"jahYXuNE/","/soccer/germany/bundesliga-2012-2013/hannover-nurnberg-jahYXuNE/",TRUE,2012-09-26,"D1","2013","germany","Hannover 96","Nurnberg",4,1,2.14,3.65,3.8,NA,NA,NA,NA
"juGWf3rT/","/soccer/italy/serie-a-2012-2013/pescara-palermo-juGWf3rT/",TRUE,2012-09-26,"I1","2013","italy","US Pescara","Palermo",1,0,2.6,3.54,3.02,NA,NA,NA,NA
"MoF5FX6m/","/soccer/germany/bundesliga-2012-2013/augsburg-bayer-leverkusen-MoF5FX6m/",TRUE,2012-09-26,"D1","2013","germany","FC Augsburg","Bayer Leverkusen",1,3,4,3.65,2.08,NA,NA,NA,NA
"reG1GDis/","/soccer/germany/bundesliga-2012-2013/freiburg-werder-bremen-reG1GDis/",TRUE,2012-09-26,"D1","2013","germany","SC Freiburg","Werder Bremen",1,2,2.36,3.7,3.23,NA,NA,NA,NA
"rFCOdPDG/","/soccer/italy/serie-a-2012-2013/ac-milan-cagliari-rFCOdPDG/",TRUE,2012-09-26,"I1","2013","italy","AC Milan","Cagliari",2,0,1.6,4.12,7.8,NA,NA,NA,NA
"f7B2ks6j/","/soccer/italy/serie-a-2012-2013/siena-bologna-f7B2ks6j/",TRUE,2012-09-27,"I1","2013","italy","Siena","Bologna",1,0,2.25,3.25,4.07,NA,NA,NA,NA
"6cTiRU5a/","/soccer/germany/bundesliga-2012-2013/dusseldorf-schalke-6cTiRU5a/",TRUE,2012-09-28,"D1","2013","germany","Fortuna Dusseldorf","Schalke 04",2,2,4.75,3.75,1.93,NA,NA,NA,NA
"QXnpJOZn/","/soccer/france/ligue-1-2012-2013/rennes-lille-QXnpJOZn/",FALSE,2012-09-28,"F1","2013","france","Stade Rennes","Lille",2,0,2.78,3.2,3,NA,NA,NA,NA
"4MMskGro/","/soccer/england/premier-league-2012-2013/arsenal-chelsea-4MMskGro/",FALSE,2012-09-29,"E0","2013","england","Arsenal","Chelsea",1,2,2.25,3.56,3.7,NA,NA,NA,NA
"AqVx1dqe/","/soccer/spain/primera-division-2012-2013/real-sociedad-ath-bilbao-AqVx1dqe/",TRUE,2012-09-29,"SP1","2013","spain","Real Sociedad","Athletic Bilbao",2,0,2.68,3.56,3.15,NA,NA,NA,NA
"bXPqTjym/","/soccer/germany/bundesliga-2012-2013/hamburger-hannover-bXPqTjym/",TRUE,2012-09-29,"D1","2013","germany","Hamburg SV","Hannover 96",1,0,2.43,3.85,3.1,NA,NA,NA,NA
"CbCZ1xUl/","/soccer/spain/primera-division-2012-2013/malaga-betis-CbCZ1xUl/",TRUE,2012-09-29,"SP1","2013","spain","Malaga","Real Betis",4,0,1.66,4.29,6.8,NA,NA,NA,NA
"Cz8ICVj6/","/soccer/germany/bundesliga-2012-2013/dortmund-b-monchengladbach-Cz8ICVj6/",TRUE,2012-09-29,"D1","2013","germany","Borussia Dortmund","Borussia Monchengladbach",5,0,1.4,5.5,11,NA,NA,NA,NA
"dbrtK4Kt/","/soccer/france/ligue-1-2012-2013/paris-sg-sochaux-dbrtK4Kt/",TRUE,2012-09-29,"F1","2013","france","Paris Saint-Germain","Sochaux",2,0,1.21,8,23.7,NA,NA,NA,NA
"EalDYCDP/","/soccer/germany/bundesliga-2012-2013/nurnberg-vfb-stuttgart-EalDYCDP/",TRUE,2012-09-29,"D1","2013","germany","Nurnberg","VfB Stuttgart",0,2,2.44,3.69,3.15,NA,NA,NA,NA
"Ei4YBwjb/","/soccer/england/premier-league-2012-2013/fulham-manchester-city-Ei4YBwjb/",FALSE,2012-09-29,"E0","2013","england","Fulham","Manchester City",1,2,5,3.88,1.83,NA,NA,NA,NA
"G8zuUWLt/","/soccer/germany/bundesliga-2012-2013/hoffenheim-augsburg-G8zuUWLt/",TRUE,2012-09-29,"D1","2013","germany","TSG Hoffenheim","FC Augsburg",0,0,1.88,3.89,4.76,NA,NA,NA,NA
"ITtUCmDD/","/soccer/france/ligue-1-2012-2013/nice-bastia-ITtUCmDD/",TRUE,2012-09-29,"F1","2013","france","Nice","Bastia",2,2,2.44,3.25,3.5,NA,NA,NA,NA
"j3W9HBbr/","/soccer/france/ligue-1-2012-2013/ac-ajaccio-brest-j3W9HBbr/",TRUE,2012-09-29,"F1","2013","france","AC Ajaccio","Brest",1,0,1.83,3.5,5.95,NA,NA,NA,NA
"jge592cM/","/soccer/italy/serie-a-2012-2013/juventus-as-roma-jge592cM/",TRUE,2012-09-29,"I1","2013","italy","Juventus","AS Roma",4,1,1.63,4.58,5.9,NA,NA,NA,NA
"KAMo7F4T/","/soccer/england/premier-league-2012-2013/sunderland-wigan-KAMo7F4T/",FALSE,2012-09-29,"E0","2013","england","Sunderland","Wigan",1,0,2.27,3.4,3.7,NA,NA,NA,NA
"KrOQDTc7/","/soccer/france/ligue-1-2012-2013/evian-tg-lorient-KrOQDTc7/",TRUE,2012-09-29,"F1","2013","france","Evian Thonon Gaillard","Lorient",1,1,2.48,3.3,3.5,NA,NA,NA,NA
"MH7tAHKA/","/soccer/england/premier-league-2012-2013/norwich-liverpool-MH7tAHKA/",FALSE,2012-09-29,"E0","2013","england","Norwich City","Liverpool",2,5,4.93,4,1.86,NA,NA,NA,NA
"ng0V9TzP/","/soccer/germany/bundesliga-2012-2013/werder-bremen-bayern-munich-ng0V9TzP/",TRUE,2012-09-29,"D1","2013","germany","Werder Bremen","Bayern Munich",0,2,7,5.2,1.55,NA,NA,NA,NA
"QLOME9r1/","/soccer/france/ligue-1-2012-2013/troyes-toulouse-QLOME9r1/",TRUE,2012-09-29,"F1","2013","france","Troyes","Toulouse",0,2,3.37,3.25,2.58,NA,NA,NA,NA
"QwCMBk6C/","/soccer/germany/bundesliga-2012-2013/bayer-leverkusen-greuther-furth-QwCMBk6C/",TRUE,2012-09-29,"D1","2013","germany","Bayer Leverkusen","SpVgg Greuther Furth",2,0,1.51,4.95,8,NA,NA,NA,NA
"riWu30zj/","/soccer/italy/serie-a-2012-2013/parma-ac-milan-riWu30zj/",TRUE,2012-09-29,"I1","2013","italy","Parma","AC Milan",1,1,4,3.35,2.4,NA,NA,NA,NA
"Sf8xBc54/","/soccer/england/premier-league-2012-2013/manchester-united-tottenham-Sf8xBc54/",FALSE,2012-09-29,"E0","2013","england","Manchester Utd","Tottenham",2,3,1.58,4.59,7.2,NA,NA,NA,NA
"tKNs8ekN/","/soccer/england/premier-league-2012-2013/reading-newcastle-utd-tKNs8ekN/",FALSE,2012-09-29,"E0","2013","england","Reading","Newcastle",2,2,2.86,3.5,2.84,NA,NA,NA,NA
"tU0xMcLK/","/soccer/spain/primera-division-2012-2013/sevilla-barcelona-tU0xMcLK/",TRUE,2012-09-29,"SP1","2013","spain","Sevilla","Barcelona",2,3,5.6,4.2,1.71,NA,NA,NA,NA
"UgVDGVDl/","/soccer/france/ligue-1-2012-2013/nancy-montpellier-UgVDGVDl/",FALSE,2012-09-29,"F1","2013","france","AS Nancy Lorraine","Montpellier",0,2,3.25,3.2,2.72,NA,NA,NA,NA
"vRJCnCbJ/","/soccer/england/premier-league-2012-2013/stoke-city-swansea-vRJCnCbJ/",FALSE,2012-09-29,"E0","2013","england","Stoke City","Swansea",2,0,2.06,3.55,4.34,NA,NA,NA,NA
"WbJoazE7/","/soccer/spain/primera-division-2012-2013/valencia-zaragoza-WbJoazE7/",TRUE,2012-09-29,"SP1","2013","spain","Valencia","Real Zaragoza",2,0,1.47,4.9,9.9,NA,NA,NA,NA
"WSETCJzh/","/soccer/england/premier-league-2012-2013/everton-southampton-WSETCJzh/",FALSE,2012-09-29,"E0","2013","england","Everton","Southampton",3,1,1.44,5.27,9.4,NA,NA,NA,NA
"4OolIrkg/","/soccer/france/ligue-1-2012-2013/valenciennes-marseille-4OolIrkg/",TRUE,2012-09-30,"F1","2013","france","Valenciennes","Marseille",4,1,3.6,3.25,2.44,NA,NA,NA,NA
"4xggC4D3/","/soccer/italy/serie-a-2012-2013/bologna-catania-4xggC4D3/",TRUE,2012-09-30,"I1","2013","italy","Bologna","Catania",4,0,2.5,3.3,3.45,NA,NA,NA,NA
"821RA9LI/","/soccer/germany/bundesliga-2012-2013/wolfsburg-mainz-821RA9LI/",TRUE,2012-09-30,"D1","2013","germany","VfL Wolfsburg","Mainz",0,2,2.46,3.55,3.15,NA,NA,NA,NA
"b5BXMw6E/","/soccer/spain/primera-division-2012-2013/granada-cf-celta-vigo-b5BXMw6E/",TRUE,2012-09-30,"SP1","2013","spain","Granada","Celta Vigo",2,1,2.4,3.42,3.45,NA,NA,NA,NA
"CzUmSAjg/","/soccer/germany/bundesliga-2012-2013/eintracht-frankfurt-freiburg-CzUmSAjg/",TRUE,2012-09-30,"D1","2013","germany","Eintracht Frankfurt","SC Freiburg",2,1,1.9,3.81,4.75,NA,NA,NA,NA
"fX4tLHzR/","/soccer/spain/primera-division-2012-2013/real-madrid-dep-la-coruna-fX4tLHzR/",TRUE,2012-09-30,"SP1","2013","spain","Real Madrid","Deportivo La Coruna",5,1,1.13,12.06,30.87,NA,NA,NA,NA
"GSQ37b6R/","/soccer/spain/primera-division-2012-2013/valladolid-rayo-vallecano-GSQ37b6R/",TRUE,2012-09-30,"SP1","2013","spain","Real Valladolid","Rayo Vallecano",6,1,2.08,3.6,4.09,NA,NA,NA,NA
"h8Ks0Gb1/","/soccer/spain/primera-division-2012-2013/osasuna-levante-h8Ks0Gb1/",TRUE,2012-09-30,"SP1","2013","spain","Osasuna","Levante",4,0,2.19,3.4,4.09,NA,NA,NA,NA
"hxGPDaLo/","/soccer/england/premier-league-2012-2013/aston-villa-west-brom-hxGPDaLo/",FALSE,2012-09-30,"E0","2013","england","Aston Villa","West Brom",1,1,2.56,3.6,3.05,NA,NA,NA,NA
"IyDV2IEr/","/soccer/spain/primera-division-2012-2013/espanyol-atl-madrid-IyDV2IEr/",TRUE,2012-09-30,"SP1","2013","spain","Espanyol","Atletico Madrid",0,1,3.61,3.55,2.25,NA,NA,NA,NA
"KYKCyXkE/","/soccer/france/ligue-1-2012-2013/lyon-bordeaux-KYKCyXkE/",TRUE,2012-09-30,"F1","2013","france","Lyon","Bordeaux",0,2,2.08,3.65,4.3,NA,NA,NA,NA
"MsVq2Kkd/","/soccer/italy/serie-a-2012-2013/sampdoria-napoli-MsVq2Kkd/",TRUE,2012-09-30,"I1","2013","italy","Sampdoria","Napoli",0,1,3.9,3.35,2.23,NA,NA,NA,NA
"n1blDpbc/","/soccer/italy/serie-a-2012-2013/atalanta-torino-n1blDpbc/",TRUE,2012-09-30,"I1","2013","italy","Atalanta","Torino",1,5,2.52,3.1,3.5,NA,NA,NA,NA
"nVPIFkTf/","/soccer/france/ligue-1-2012-2013/st-etienne-reims-nVPIFkTf/",TRUE,2012-09-30,"F1","2013","france","St Etienne","Stade de Reims",0,0,1.59,4.3,7.2,NA,NA,NA,NA
"On9SQ3Sd/","/soccer/italy/serie-a-2012-2013/udinese-genoa-On9SQ3Sd/",TRUE,2012-09-30,"I1","2013","italy","Udinese","Genoa",0,0,2.1,3.65,4.38,NA,NA,NA,NA
"rTicBOS9/","/soccer/italy/serie-a-2012-2013/cagliari-pescara-rTicBOS9/",TRUE,2012-09-30,"I1","2013","italy","Cagliari","US Pescara",1,2,1.76,3.8,6.06,NA,NA,NA,NA
"xji1ArrG/","/soccer/italy/serie-a-2012-2013/inter-fiorentina-xji1ArrG/",TRUE,2012-09-30,"I1","2013","italy","Internazionale","Fiorentina",2,1,2.35,3.3,3.8,NA,NA,NA,NA
"YHpA8MCS/","/soccer/italy/serie-a-2012-2013/lazio-siena-YHpA8MCS/",TRUE,2012-09-30,"I1","2013","italy","Lazio","Siena",2,1,1.68,4,6.8,NA,NA,NA,NA
"zRWy4tLq/","/soccer/italy/serie-a-2012-2013/palermo-chievo-zRWy4tLq/",TRUE,2012-09-30,"I1","2013","italy","Palermo","Chievo Verona",4,1,2.08,3.4,4.44,NA,NA,NA,NA
"086p9yzH/","/soccer/england/premier-league-2012-2013/qpr-west-ham-086p9yzH/",FALSE,2012-10-01,"E0","2013","england","QPR","West Ham",1,2,2.46,3.6,3.15,NA,NA,NA,NA
"KECTNJj8/","/soccer/spain/primera-division-2012-2013/getafe-mallorca-KECTNJj8/",TRUE,2012-10-01,"SP1","2013","spain","Getafe","Mallorca",1,0,2.25,3.45,3.73,NA,NA,NA,NA
"bRn8ZGkK/","/soccer/spain/primera-division-2012-2013/celta-vigo-sevilla-bRn8ZGkK/",TRUE,2012-10-05,"SP1","2013","spain","Celta Vigo","Sevilla",2,0,2.58,3.55,3.15,NA,NA,NA,NA
"MTuPPxnh/","/soccer/germany/bundesliga-2012-2013/augsburg-werder-bremen-MTuPPxnh/",TRUE,2012-10-05,"D1","2013","germany","FC Augsburg","Werder Bremen",3,1,2.75,3.65,2.83,NA,NA,NA,NA
"nmygH24a/","/soccer/france/ligue-1-2012-2013/st-etienne-nancy-nmygH24a/",TRUE,2012-10-05,"F1","2013","france","St Etienne","AS Nancy Lorraine",4,0,1.6,4.2,7.8,NA,NA,NA,NA
"0KvTOd1b/","/soccer/germany/bundesliga-2012-2013/greuther-furth-hamburger-0KvTOd1b/",TRUE,2012-10-06,"D1","2013","germany","SpVgg Greuther Furth","Hamburg SV",0,1,2.7,3.65,2.87,NA,NA,NA,NA
"2PM0P8zC/","/soccer/germany/bundesliga-2012-2013/schalke-wolfsburg-2PM0P8zC/",TRUE,2012-10-06,"D1","2013","germany","Schalke 04","VfL Wolfsburg",3,0,1.43,5.4,8.9,NA,NA,NA,NA
"CCi8Gyqr/","/soccer/spain/primera-division-2012-2013/valladolid-espanyol-CCi8Gyqr/",TRUE,2012-10-06,"SP1","2013","spain","Real Valladolid","Espanyol",1,1,2,3.7,4.25,NA,NA,NA,NA
"E3xHRbHu/","/soccer/germany/bundesliga-2012-2013/freiburg-nurnberg-E3xHRbHu/",TRUE,2012-10-06,"D1","2013","germany","SC Freiburg","Nurnberg",3,0,2.1,3.75,3.95,NA,NA,NA,NA
"EFf2DK3O/","/soccer/france/ligue-1-2012-2013/montpellier-evian-tg-EFf2DK3O/",TRUE,2012-10-06,"F1","2013","france","Montpellier","Evian Thonon Gaillard",2,3,1.77,3.8,5.75,NA,NA,NA,NA
"fDv1FtZB/","/soccer/france/ligue-1-2012-2013/sochaux-rennes-fDv1FtZB/",TRUE,2012-10-06,"F1","2013","france","Sochaux","Stade Rennes",0,1,3.35,3.3,2.5,NA,NA,NA,NA
"h6g6CvJU/","/soccer/france/ligue-1-2012-2013/bastia-troyes-h6g6CvJU/",TRUE,2012-10-06,"F1","2013","france","Bastia","Troyes",3,2,1.75,4,6.82,NA,NA,NA,NA
"hbi0Qx5i/","/soccer/england/premier-league-2012-2013/manchester-city-sunderland-hbi0Qx5i/",FALSE,2012-10-06,"E0","2013","england","Manchester City","Sunderland",3,0,1.32,5.8,12.38,NA,NA,NA,NA
"hfyLQIWo/","/soccer/germany/bundesliga-2012-2013/mainz-dusseldorf-hfyLQIWo/",TRUE,2012-10-06,"D1","2013","germany","Mainz","Fortuna Dusseldorf",1,0,2.08,3.55,4.09,NA,NA,NA,NA
"IV9LBDcD/","/soccer/spain/primera-division-2012-2013/zaragoza-getafe-IV9LBDcD/",TRUE,2012-10-06,"SP1","2013","spain","Real Zaragoza","Getafe",0,1,2.4,3.55,3.4,NA,NA,NA,NA
